path,symbol,operation,resource,evidence,method
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.still_queued,FROM,runs,src/web_domain/workflow_execution.py:51,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.needs_cancel,FROM,runs,src/web_domain/workflow_execution.py:67,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.current_workflow_id,FROM,workflow_executions,src/web_domain/workflow_execution.py:74,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.reconcile_candidates,FROM,runs,src/web_domain/workflow_execution.py:92,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.reconcile_candidates,JOIN,workflow_executions,src/web_domain/workflow_execution.py:92,SQL_LITERAL
src/workspace/file_scope.py,RunFileWorkspace.load_rows,FROM,runs,src/workspace/file_scope.py:75,SQL_LITERAL
src/workspace/file_scope.py,RunFileWorkspace.load_rows,FROM,run_files,src/workspace/file_scope.py:81,SQL_LITERAL
src/workspace/file_scope.py,RunFileWorkspace.load_rows,JOIN,stored_files,src/workspace/file_scope.py:81,SQL_LITERAL
test/support/durable_worker_process.py,_record,INSERT INTO,attempts,test/support/durable_worker_process.py:123,SQL_LITERAL
test/support/durable_worker_process.py,_record_activity_attempt,INSERT INTO,activity_attempts,test/support/durable_worker_process.py:224,SQL_LITERAL
test/support/durable_worker_process.py,_record_idempotent_effect,INSERT INTO,idempotent_business_state,test/support/durable_worker_process.py:246,SQL_LITERAL
test/support/durable_worker_process.py,_record_idempotent_effect,INSERT INTO,effect_invocations,test/support/durable_worker_process.py:251,SQL_LITERAL
test/support/durable_worker_process.py,_CountingNonIdempotentActions.execute_request,INSERT INTO,side_effect_counter,test/support/durable_worker_process.py:77,SQL_LITERAL
test/support/durable_worker_process.py,tool_activity,INSERT INTO,side_effects,test/support/durable_worker_process.py:201,SQL_LITERAL
test/support/durable_worker_process.py,_record_activity_attempt,FROM,activity_attempts,test/support/durable_worker_process.py:228,SQL_LITERAL
test/test_durable_agent_worker_kill.py,_counts,FROM,operations,test/test_durable_agent_worker_kill.py:84,SQL_LITERAL
test/test_durable_agent_worker_kill.py,_counts,FROM,attempts,test/test_durable_agent_worker_kill.py:89,SQL_LITERAL
test/test_durable_agent_worker_kill.py,_counts,FROM,side_effects,test/test_durable_agent_worker_kill.py:92,SQL_LITERAL
test/test_durable_agent_worker_kill.py,test_workflow_process_kill_replays_without_repeating_completed_operations,FROM,operations,test/test_durable_agent_worker_kill.py:160,SQL_LITERAL
test/test_file_workspace_migration_contract.py,test_upload_contract_retains_declared_digest_separately,UPDATE,ON,test/test_file_workspace_migration_contract.py:29,SQL_LITERAL
test/test_file_workspace_migration_contract.py,test_upload_contract_retains_declared_digest_separately,FROM,hpagent_api,test/test_file_workspace_migration_contract.py:29,SQL_LITERAL
test/web_api/conftest.py,seed_identity.seed,INSERT INTO,accounts,test/web_api/conftest.py:84,SQL_LITERAL
test/web_api/conftest.py,seed_identity.seed,INSERT INTO,identity_bindings,test/web_api/conftest.py:86,SQL_LITERAL
test/web_api/test_identity_self_service.py,test_existing_qq_account_becomes_web_session_account,INSERT INTO,accounts,test/web_api/test_identity_self_service.py:115,SQL_LITERAL
test/web_api/test_identity_self_service.py,test_existing_qq_account_becomes_web_session_account,INSERT INTO,identity_bindings,test/web_api/test_identity_self_service.py:117,SQL_LITERAL
test/web_api/test_identity_self_service.py,test_register_duplicate_and_password_policy_are_safe,FROM,accounts,test/web_api/test_identity_self_service.py:56,SQL_LITERAL
test/web_api/test_identity_self_service.py,test_register_reports_success_when_session_creation_fails,FROM,accounts,test/web_api/test_identity_self_service.py:76,SQL_LITERAL
test/web_api/test_phase_b_api.py,test_api_006_messages_are_paginated_in_sequence,UPDATE,conversations,test/web_api/test_phase_b_api.py:220,SQL_LITERAL
test/web_api/test_phase_b_api.py,test_api_rejects_retry_while_run_is_running,UPDATE,runs,test/web_api/test_phase_b_api.py:264,SQL_LITERAL
test/web_api/test_phase_b_api.py,test_api_006_messages_are_paginated_in_sequence,INSERT INTO,messages,test/web_api/test_phase_b_api.py:215,SQL_LITERAL
test/web_api/test_phase_b_api.py,test_api_022_csrf_and_origin_fail_before_transaction,FROM,conversations,test/web_api/test_phase_b_api.py:108,SQL_LITERAL
test/web_api/test_research_file_composition.py,test_web_research_report_becomes_downloadable_assistant_attachment,FROM,hpagent.run_files,test/web_api/test_research_file_composition.py:140,SQL_LITERAL
test/web_api/test_research_file_composition.py,test_web_research_report_becomes_downloadable_assistant_attachment,JOIN,hpagent.stored_files,test/web_api/test_research_file_composition.py:140,SQL_LITERAL
test/web_api/test_sse_gateway.py,enqueue_terminal,INSERT INTO,outbox_events,test/web_api/test_sse_gateway.py:139,SQL_LITERAL
test/web_api/test_sse_gateway.py,mark_terminal,UPDATE,messages,test/web_api/test_sse_gateway.py:103,SQL_LITERAL
test/web_api/test_sse_gateway.py,mark_terminal,UPDATE,messages,test/web_api/test_sse_gateway.py:109,SQL_LITERAL
test/web_api/test_sse_gateway.py,mark_terminal,UPDATE,runs,test/web_api/test_sse_gateway.py:115,SQL_LITERAL
test/web_api/test_sse_gateway.py,mark_terminal,UPDATE,runs,test/web_api/test_sse_gateway.py:122,SQL_LITERAL
test/web_persistence/conftest.py,account,INSERT INTO,accounts,test/web_persistence/conftest.py:49,SQL_LITERAL
test/web_persistence/test_bootstrap_identity.py,_binding,INSERT INTO,identity_bindings,test/web_persistence/test_bootstrap_identity.py:22,SQL_LITERAL
test/web_persistence/test_bootstrap_identity.py,test_case_e_conflict_raises_without_merging,INSERT INTO,accounts,test/web_persistence/test_bootstrap_identity.py:62,SQL_LITERAL
test/web_persistence/test_bootstrap_identity.py,test_both_bound_to_same_account_is_noop,INSERT INTO,accounts,test/web_persistence/test_bootstrap_identity.py:78,SQL_LITERAL
test/web_persistence/test_bootstrap_identity.py,test_qq_only_creates_web_binding_on_same_account,INSERT INTO,accounts,test/web_persistence/test_bootstrap_identity.py:94,SQL_LITERAL
test/web_persistence/test_bootstrap_identity.py,_counts,FROM,accounts,test/web_persistence/test_bootstrap_identity.py:30,SQL_LITERAL
test/web_persistence/test_bootstrap_identity.py,_counts,FROM,identity_bindings,test/web_persistence/test_bootstrap_identity.py:32,SQL_LITERAL
test/web_persistence/test_bootstrap_identity.py,_counts,FROM,identity_bindings,test/web_persistence/test_bootstrap_identity.py:35,SQL_LITERAL
test/web_persistence/test_command_service.py,test_send_message_atomically_binds_ready_input_file_to_message_and_run,INSERT INTO,stored_files,test/web_persistence/test_command_service.py:50,SQL_LITERAL
test/web_persistence/test_command_service.py,test_send_message_atomically_binds_ready_input_file_to_message_and_run,FROM,message_files,test/web_persistence/test_command_service.py:75,SQL_LITERAL
test/web_persistence/test_command_service.py,test_send_message_atomically_binds_ready_input_file_to_message_and_run,FROM,run_files,test/web_persistence/test_command_service.py:79,SQL_LITERAL
test/web_persistence/test_command_service.py,test_db_025_create_conversation_replay,FROM,conversations,test/web_persistence/test_command_service.py:19,SQL_LITERAL
test/web_persistence/test_command_service.py,test_db_003_send_is_atomic_and_busy,FROM,runs,test/web_persistence/test_command_service.py:35,SQL_LITERAL
test/web_persistence/test_command_service.py,test_db_003_send_is_atomic_and_busy,FROM,messages,test/web_persistence/test_command_service.py:39,SQL_LITERAL
test/web_persistence/test_command_service.py,test_db_003_send_is_atomic_and_busy,FROM,outbox_events,test/web_persistence/test_command_service.py:40,SQL_LITERAL
test/web_persistence/test_command_service.py,test_send_message_atomically_binds_ready_input_file_to_message_and_run,FROM,stored_files,test/web_persistence/test_command_service.py:83,SQL_LITERAL
test/web_persistence/test_document_worker_persistence.py,test_document_activity_persists_once_and_replays_compact_ref,INSERT INTO,stored_files,test/web_persistence/test_document_worker_persistence.py:29,SQL_LITERAL
test/web_persistence/test_document_worker_persistence.py,test_document_activity_persists_once_and_replays_compact_ref,FROM,normalized_documents,test/web_persistence/test_document_worker_persistence.py:67,SQL_LITERAL
test/web_persistence/test_durable_agent_activity_worker_kill.py,test_activity_worker_sigkill_redelivers_intent_without_repeating_side_effect,FROM,agent_operations,test/web_persistence/test_durable_agent_activity_worker_kill.py:162,SQL_LITERAL
test/web_persistence/test_durable_agent_activity_worker_kill.py,test_activity_worker_sigkill_redelivers_intent_without_repeating_side_effect,FROM,agent_operations,test/web_persistence/test_durable_agent_activity_worker_kill.py:183,SQL_LITERAL
test/web_persistence/test_durable_agent_activity_worker_kill.py,test_activity_worker_sigkill_redelivers_intent_without_repeating_side_effect,FROM,side_effect_counter,test/web_persistence/test_durable_agent_activity_worker_kill.py:195,SQL_LITERAL
test/web_persistence/test_f4_2_approval_temporal.py,test_api_outbox_signal_resumes_with_postgres_authority,UPDATE,hpagent.outbox_events,test/web_persistence/test_f4_2_approval_temporal.py:91,SQL_LITERAL
test/web_persistence/test_f4_2_approval_temporal.py,test_api_outbox_signal_resumes_with_postgres_authority,FROM,hpagent.outbox_events,test/web_persistence/test_f4_2_approval_temporal.py:125,SQL_LITERAL
test/web_persistence/test_file_action_approvals.py,test_approval_rejects_cross_tenant_access_and_second_decision,INSERT INTO,accounts,test/web_persistence/test_file_action_approvals.py:94,SQL_LITERAL
test/web_persistence/test_file_action_approvals.py,test_approval_is_owned_idempotent_and_single_use,FROM,hpagent.outbox_events,test/web_persistence/test_file_action_approvals.py:56,SQL_LITERAL
test/web_persistence/test_file_action_approvals.py,test_authoritative_expiry_and_cancel_are_terminal_and_compact,FROM,hpagent.outbox_events,test/web_persistence/test_file_action_approvals.py:129,SQL_LITERAL
test/web_persistence/test_file_action_approvals.py,test_run_cancel_atomically_cancels_pending_approval_and_enqueues_wake,FROM,hpagent.file_action_approvals,test/web_persistence/test_file_action_approvals.py:148,SQL_LITERAL
test/web_persistence/test_file_action_approvals.py,test_run_cancel_atomically_cancels_pending_approval_and_enqueues_wake,FROM,hpagent.outbox_events,test/web_persistence/test_file_action_approvals.py:152,SQL_LITERAL
test/web_persistence/test_file_cleanup.py,test_expired_crashed_upload_removes_staging_and_canonical_orphan,UPDATE,stored_files,test/web_persistence/test_file_cleanup.py:37,SQL_LITERAL
test/web_persistence/test_file_cleanup.py,test_bound_ready_file_is_never_claimed_by_ttl_cleanup,UPDATE,stored_files,test/web_persistence/test_file_cleanup.py:80,SQL_LITERAL
test/web_persistence/test_file_cleanup.py,test_expired_crashed_upload_removes_staging_and_canonical_orphan,FROM,stored_files,test/web_persistence/test_file_cleanup.py:52,SQL_LITERAL
test/web_persistence/test_file_cleanup.py,test_bound_ready_file_is_never_claimed_by_ttl_cleanup,FROM,stored_files,test/web_persistence/test_file_cleanup.py:94,SQL_LITERAL
test/web_persistence/test_file_lineage.py,test_database_versions_branch_lineage_and_api_returns_root_first,INSERT INTO,stored_files,test/web_persistence/test_file_lineage.py:31,SQL_LITERAL
test/web_persistence/test_file_lineage.py,test_docx_to_pdf_tool_records_source_lineage,INSERT INTO,stored_files,test/web_persistence/test_file_lineage.py:119,SQL_LITERAL
test/web_persistence/test_file_lineage.py,test_database_ignores_caller_supplied_child_version,INSERT INTO,stored_files,test/web_persistence/test_file_lineage.py:78,SQL_LITERAL
test/web_persistence/test_file_lineage.py,test_database_ignores_caller_supplied_child_version,UPDATE,stored_files,test/web_persistence/test_file_lineage.py:95,SQL_LITERAL
test/web_persistence/test_file_lineage.py,test_database_ignores_caller_supplied_child_version,INSERT INTO,stored_files,test/web_persistence/test_file_lineage.py:85,SQL_LITERAL
test/web_persistence/test_file_lineage.py,test_database_versions_branch_lineage_and_api_returns_root_first,FROM,message_files,test/web_persistence/test_file_lineage.py:59,SQL_LITERAL
test/web_persistence/test_file_lineage.py,test_database_versions_branch_lineage_and_api_returns_root_first,JOIN,messages,test/web_persistence/test_file_lineage.py:59,SQL_LITERAL
test/web_persistence/test_file_output_persistence.py,test_output_publish_is_idempotent_and_binds_on_completion,FROM,message_files,test/web_persistence/test_file_output_persistence.py:51,SQL_LITERAL
test/web_persistence/test_file_output_persistence.py,test_output_publish_is_idempotent_and_binds_on_completion,JOIN,messages,test/web_persistence/test_file_output_persistence.py:51,SQL_LITERAL
test/web_persistence/test_file_output_persistence.py,test_write_retry_after_publish_before_ack_returns_same_output,FROM,run_files,test/web_persistence/test_file_output_persistence.py:123,SQL_LITERAL
test/web_persistence/test_file_output_persistence.py,test_write_retry_after_publish_before_ack_returns_same_output,JOIN,stored_files,test/web_persistence/test_file_output_persistence.py:123,SQL_LITERAL
test/web_persistence/test_file_output_persistence.py,test_output_publish_is_idempotent_and_binds_on_completion,FROM,run_files,test/web_persistence/test_file_output_persistence.py:42,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,_qq_account,INSERT INTO,accounts,test/web_persistence/test_identity_self_service.py:31,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,_qq_account,INSERT INTO,identity_bindings,test/web_persistence/test_identity_self_service.py:33,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_registration_and_postgres_login_are_atomic_and_normalized,UPDATE,identity_bindings,test/web_persistence/test_identity_self_service.py:55,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_database_credential_is_authoritative_over_legacy_fallback,INSERT INTO,accounts,test/web_persistence/test_identity_self_service.py:72,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_database_credential_is_authoritative_over_legacy_fallback,INSERT INTO,identity_bindings,test/web_persistence/test_identity_self_service.py:74,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_challenge_rotation_expiry_and_invalid_code,UPDATE,identity_binding_challenges,test/web_persistence/test_identity_self_service.py:144,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_challenge_rotation_expiry_and_invalid_code,UPDATE,identity_binding_challenges,test/web_persistence/test_identity_self_service.py:149,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_web_account_with_business_data_is_not_auto_consolidated,INSERT INTO,conversations,test/web_persistence/test_identity_self_service.py:194,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_challenge_rotation_expiry_and_invalid_code,FROM,identity_binding_challenges,test/web_persistence/test_identity_self_service.py:156,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_registration_and_postgres_login_are_atomic_and_normalized,FROM,accounts,test/web_persistence/test_identity_self_service.py:49,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_registration_and_postgres_login_are_atomic_and_normalized,FROM,web_credentials,test/web_persistence/test_identity_self_service.py:50,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_registration_and_postgres_login_are_atomic_and_normalized,FROM,accounts,test/web_persistence/test_identity_self_service.py:53,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_registration_password_policy_leaves_no_partial_account,FROM,accounts,test/web_persistence/test_identity_self_service.py:65,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_binding_unbound_qq_and_single_use,FROM,identity_bindings,test/web_persistence/test_identity_self_service.py:107,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_concurrent_challenge_consume_is_idempotent,FROM,identity_bindings,test/web_persistence/test_identity_self_service.py:129,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_empty_web_account_consolidates_into_existing_qq_account,FROM,identity_bindings,test/web_persistence/test_identity_self_service.py:180,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_empty_web_account_consolidates_into_existing_qq_account,FROM,accounts,test/web_persistence/test_identity_self_service.py:183,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_web_account_with_business_data_is_not_auto_consolidated,FROM,identity_bindings,test/web_persistence/test_identity_self_service.py:205,SQL_LITERAL
test/web_persistence/test_identity_self_service.py,test_web_account_with_business_data_is_not_auto_consolidated,FROM,accounts,test/web_persistence/test_identity_self_service.py:208,SQL_LITERAL
test/web_persistence/test_memory_retention.py,test_load_completed_run_only_returns_completed,FROM,runs,test/web_persistence/test_memory_retention.py:52,SQL_LITERAL
test/web_persistence/test_memory_retention.py,test_hindsight_failure_leaves_run_completed_and_surfaces_accepted_false,FROM,runs,test/web_persistence/test_memory_retention.py:108,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,_running,UPDATE,hpagent.runs,test/web_persistence/test_outbox_and_lifecycle.py:22,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_010_terminal_failure_before_outbox_rolls_back,UPDATE,runs,test/web_persistence/test_outbox_and_lifecycle.py:85,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_010_terminal_failure_before_outbox_rolls_back,UPDATE,messages,test/web_persistence/test_outbox_and_lifecycle.py:88,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_010_terminal_failure_before_outbox_rolls_back,UPDATE,runs,test/web_persistence/test_outbox_and_lifecycle.py:93,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_024_expired_lease_recovery_keeps_single_outbox_and_deterministic_id,UPDATE,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:269,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_028_recovery_never_steals_other_consumers_leases,UPDATE,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:382,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_026_dispatcher_crash_after_claim_recovers_and_dispatches_once,UPDATE,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:418,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_012_expired_lease_returns_to_pending,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:124,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_020_start_and_cancel_converge_without_duplicate_execution.schedule,FROM,conversations,test/web_persistence/test_outbox_and_lifecycle.py:164,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_020_start_and_cancel_converge_without_duplicate_execution,UPDATE,workflow_executions,test/web_persistence/test_outbox_and_lifecycle.py:187,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_terminal_outbox_carries_stable_event_id,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:243,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_025_killed_worker_lease_recovered_by_replacement_dispatcher,UPDATE,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:336,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_013_late_completion_cannot_overwrite_failed,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:138,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_020_start_and_cancel_converge_without_duplicate_execution.schedule,INSERT INTO,workflow_executions,test/web_persistence/test_outbox_and_lifecycle.py:172,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_020_start_and_cancel_converge_without_duplicate_execution,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:182,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_021_start_dead_letter_converges_run,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:212,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_024_expired_lease_recovery_keeps_single_outbox_and_deterministic_id,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:277,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_028_recovery_never_steals_other_consumers_leases,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:390,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_008_concurrent_retry_returns_one_child,FROM,hpagent.idempotency_commands,test/web_persistence/test_outbox_and_lifecycle.py:72,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_010_terminal_failure_before_outbox_rolls_back,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:96,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_010_terminal_failure_before_outbox_rolls_back,FROM,messages,test/web_persistence/test_outbox_and_lifecycle.py:98,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_019_cancel_queued_before_start_is_terminal,FROM,workflow_executions,test/web_persistence/test_outbox_and_lifecycle.py:151,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_020_start_and_cancel_converge_without_duplicate_execution.schedule,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:168,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_020_start_and_cancel_converge_without_duplicate_execution,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:192,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_020_start_and_cancel_converge_without_duplicate_execution,FROM,workflow_executions,test/web_persistence/test_outbox_and_lifecycle.py:194,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_021_start_dead_letter_converges_run,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:215,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_022_terminal_dead_letter_does_not_revert_completed,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:233,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_024_expired_lease_recovery_keeps_single_outbox_and_deterministic_id,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:288,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_026_dispatcher_crash_after_claim_recovers_and_dispatches_once,FROM,workflow_executions,test/web_persistence/test_outbox_and_lifecycle.py:452,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_026_dispatcher_crash_after_claim_recovers_and_dispatches_once,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:455,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_026_dispatcher_crash_after_claim_recovers_and_dispatches_once,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:459,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_027_lifecycle_txn_failure_rolls_back_atomically,FROM,runs,test/web_persistence/test_outbox_and_lifecycle.py:484,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_027_lifecycle_txn_failure_rolls_back_atomically,FROM,messages,test/web_persistence/test_outbox_and_lifecycle.py:487,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_027_lifecycle_txn_failure_rolls_back_atomically,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:491,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_008_concurrent_retry_returns_one_child,FROM,hpagent.runs,test/web_persistence/test_outbox_and_lifecycle.py:68,SQL_LITERAL
test/web_persistence/test_outbox_and_lifecycle.py,test_db_025_killed_worker_lease_recovered_by_replacement_dispatcher,FROM,outbox_events,test/web_persistence/test_outbox_and_lifecycle.py:348,SQL_LITERAL
test/web_persistence/test_permissions.py,test_worker_can_read_identity_bindings_after_009,FROM,identity_bindings,test/web_persistence/test_permissions.py:43,SQL_LITERAL
test/web_persistence/test_permissions.py,test_worker_has_narrow_identity_control_plane_write,UPDATE,identity_bindings,test/web_persistence/test_permissions.py:50,SQL_LITERAL
test/web_persistence/test_permissions.py,test_api_cannot_forge_workflow_execution,INSERT INTO,hpagent.workflow_executions,test/web_persistence/test_permissions.py:26,SQL_LITERAL
test/web_persistence/test_permissions.py,test_worker_cannot_modify_web_auth_sessions,FROM,hpagent.web_auth_sessions,test/web_persistence/test_permissions.py:36,SQL_LITERAL
test/web_persistence/test_permissions.py,test_worker_has_narrow_identity_control_plane_write,INSERT INTO,accounts,test/web_persistence/test_permissions.py:53,SQL_LITERAL
test/web_persistence/test_permissions.py,test_artifact_runtime_permissions_are_split_by_responsibility,UPDATE,hpagent.artifact_versions,test/web_persistence/test_permissions.py:63,SQL_LITERAL
test/web_persistence/test_permissions.py,test_artifact_runtime_permissions_are_split_by_responsibility,INSERT INTO,hpagent.artifacts,test/web_persistence/test_permissions.py:68,SQL_LITERAL
test/web_persistence/test_permissions.py,test_runtime_roles_cannot_modify_migration_history,INSERT INTO,hpagent.schema_migrations,test/web_persistence/test_permissions.py:18,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_create_retry_and_overwrite_approval_are_exact_and_tenant_scoped,INSERT INTO,hpagent.accounts,test/web_persistence/test_persistent_web_files.py:91,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_destination_change_after_approval_fails_closed,UPDATE,hpagent.persistent_file_destinations,test/web_persistence/test_persistent_web_files.py:180,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_create_retry_and_overwrite_approval_are_exact_and_tenant_scoped,FROM,hpagent.persistent_file_destinations,test/web_persistence/test_persistent_web_files.py:68,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_create_retry_and_overwrite_approval_are_exact_and_tenant_scoped,JOIN,hpagent.persistent_file_revisions,test/web_persistence/test_persistent_web_files.py:68,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_create_retry_and_overwrite_approval_are_exact_and_tenant_scoped,FROM,hpagent.file_action_approvals,test/web_persistence/test_persistent_web_files.py:77,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_recoverable_grant_cas_and_immutable_history,FROM,hpagent.file_action_approvals,test/web_persistence/test_persistent_web_files.py:125,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_recoverable_grant_cas_and_immutable_history,FROM,hpagent.persistent_file_revisions,test/web_persistence/test_persistent_web_files.py:152,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_recoverable_grant_cas_and_immutable_history,FROM,hpagent.stored_files,test/web_persistence/test_persistent_web_files.py:159,SQL_LITERAL
test/web_persistence/test_persistent_web_files.py,test_approved_executor_reconciles_ack_loss_without_duplicate_revision,FROM,hpagent.persistent_file_revisions,test/web_persistence/test_persistent_web_files.py:239,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_migration_checksum_rejects_changed_history,UPDATE,schema_migrations,test/web_persistence/test_phase_a_hardening.py:120,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_retryable_outbox_failure_honors_owner_and_schedule,UPDATE,outbox_events,test/web_persistence/test_phase_a_hardening.py:390,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_migration_checksum_rejects_changed_history,UPDATE,schema_migrations,test/web_persistence/test_phase_a_hardening.py:127,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_trigger_old_new_paths_support_legal_insert_update_delete,INSERT INTO,identity_bindings,test/web_persistence/test_phase_a_hardening.py:139,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_trigger_old_new_paths_support_legal_insert_update_delete,INSERT INTO,web_auth_sessions,test/web_persistence/test_phase_a_hardening.py:145,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_trigger_old_new_paths_support_legal_insert_update_delete,UPDATE,web_auth_sessions,test/web_persistence/test_phase_a_hardening.py:152,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_trigger_old_new_paths_support_legal_insert_update_delete,UPDATE,identity_bindings,test/web_persistence/test_phase_a_hardening.py:157,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_trigger_old_new_paths_support_legal_insert_update_delete,DELETE FROM,web_auth_sessions,test/web_persistence/test_phase_a_hardening.py:162,SQL_LITERAL
test/web_persistence/test_phase_a_hardening.py,test_trigger_old_new_paths_support_legal_insert_update_delete,DELETE FROM,identity_bindings,test/web_persistence/test_phase_a_hardening.py:165,SQL_LITERAL
